"","d35_gene_exp_value","d35_ref_gene_exp_value"
"252751_at",8.21840643299144,11.6728219939377
"252752_s_at",4.1904239263198,4.29127888608091
"252753_at",5.37742134725285,5.47017244641732
"252754_at",7.31286046304262,7.61489962138738
"252755_at",3.64794532544193,3.68232755479233
"252756_s_at",4.33064919273323,4.34229406773654
"252757_at",4.61074452574164,4.52179057367177
"252758_at",4.81563810878061,4.89759786253668
"252759_at",7.86446858290545,7.41757371555276
"252760_x_at",4.64977846711198,4.52719758519922
"252761_at",6.7016151497958,6.63170373786095
"252762_at",4.61118136255191,4.53635835440976
"252763_at",4.80999256958491,5.79369488152466
"252764_at",9.98276116967049,10.4245825374348
"252765_at",4.5204684816462,4.5356473488699
"252766_at",6.19860408615402,6.19222836904903
"252767_at",5.44223971442911,5.55177979132418
"252768_at",4.70375335972316,4.69213952653305
"252769_at",5.51290097921719,5.56627336884802
"252770_at",4.85725908827524,4.77002006755085
"252771_at",5.41967841558381,5.38995770215191
"252772_at",4.04997161542415,4.17901135455261
"252773_at",5.45562957455449,5.52206219567249
"252774_at",5.9713603876876,6.03787594203054
"252775_s_at",3.47111929773095,3.46521860648305
"252776_at",5.93000938774887,5.93124388207162
"252777_at",3.8403510208958,3.90878694978456
"252778_at",3.84515178127686,3.79506398152841
"252779_at",4.05451417553623,4.14573405034418
"252780_at",5.05034453823252,4.99903462061684
"252781_at",7.34698961029548,8.1887290911988
"252782_at",3.74134918439757,3.77068031262271
"252783_at",3.62799804502349,3.57464419309257
"252784_at",3.76487103297712,3.67783307942964
"252785_at",6.2299417629658,7.27818795207985
"252786_at",5.96239257642704,5.95119998207075
"252787_at",3.88167877277324,4.00036595812956
"252788_at",5.71589672422095,5.77368229225802
"252789_s_at",8.74017321093744,9.18852229849574
"252790_at",4.15308150558237,4.2107289992054
"252791_at",4.06609949337088,4.06304818901045
"252792_at",5.71806345403841,5.89235508320749
"252793_at",3.56732660934707,3.5320755539677
"252794_at",4.73492260410017,4.80423414144444
"252795_at",4.34934570925548,4.5292383347533
"252796_at",4.53419732673156,4.49649031016289
"252797_at",6.21589421303544,6.09586423065111
"252798_at",4.12592067597158,4.08219879701866
"252799_at",4.37637594068873,4.42861311571128
"252800_at",5.08322002551914,5.00482668966086
"252801_at",3.70749798679768,3.76884311975238
"252802_at",3.71360401136914,3.80689037069546
"252803_at",4.35679969765495,4.37399002824611
"252804_at",4.24956874789458,4.28051914365431
"252805_at",4.29598855451193,4.34085923441937
"252806_at",4.38869574770747,4.27443582098879
"252807_at",3.69197771241026,3.72944191496765
"252808_at",4.63479240763616,4.74213989491738
"252809_at",3.65227791638435,3.62544327326854
"252810_at",4.99588958155049,4.94468193029871
"252811_at",4.50630327195971,4.42392971857561
"252812_at",4.09391864770148,4.07754217477988
"252813_at",4.25649361129005,4.48403578604541
"252814_at",4.47295104928787,4.47261223513903
"252815_at",5.73253828290178,5.6703347016422
"252816_at",4.90458534037021,5.04872005768615
"252817_at",4.91938841325408,4.93472719043531
"252818_at",4.57391534644317,4.57268037856508
"252819_at",5.01772565327804,5.24291800178167
"252820_at",6.26535291690479,6.27993504891556
"252821_at",6.97682177008214,7.71533579683467
"252822_at",8.12115294352502,8.95004815241864
"252823_at",7.53178715964147,7.31428212832947
"252824_at",12.1606757487696,11.9886225023735
"252825_at",5.85441139954016,5.90538998578712
"252826_at",8.09058129806341,8.03654894536536
"252827_at",7.76152968055697,9.3344378208124
"252828_at",7.62407435503378,6.98323931823216
"252829_at",8.76507755188418,9.44028576347018
"252830_at",9.37477502938862,8.74720090734351
"252831_at",10.0126469493239,10.5524955441731
"252832_at",9.40102337717774,9.52828497031116
"252833_at",4.69855835580759,4.82370273651181
"252834_at",4.91296283512084,4.59920801137211
"252835_at",5.11239783164953,5.03494126514896
"252836_at",4.75702553124447,4.74860794993154
"252837_at",3.57968859266148,3.68497869528863
"252838_at",3.61159117589205,3.63635046864515
"252839_at",5.36298439811267,5.48764216775993
"252840_at",4.58964437542404,4.78238966234023
"252841_at",4.6429340179226,4.63722728596819
"252842_at",3.73005380517326,3.65921907533391
"252843_at",4.16940009904762,4.16646447189687
"252844_at",5.88043188097395,5.83133688859216
"252845_at",10.8070464494627,10.9080706886559
"252846_at",4.00001033194702,4.01672213222356
"252847_at",7.48324260530946,7.72999099475402
"252848_at",5.36861514244103,5.25274773360004
"252849_at",12.2828465901567,12.4212243375725
"252850_at",8.05228311082462,8.7755225705911
"252851_at",6.95694164557239,6.73614319371131
"252852_at",6.5374600066714,8.40539037302995
"252853_at",7.64209125007384,6.25195288306367
"252854_at",6.07150545169491,5.98640430057374
"252855_at",8.48820432893648,9.92986027526706
"252856_at",7.79109287302808,8.60487514399666
"252857_at",4.30459390339784,4.27609659513892
"252858_at",6.37223323579752,5.95215720603382
"252859_at",7.57053705862359,6.72623077955431
"252860_at",5.89608107701864,6.75691446025475
"252861_at",7.7891776128126,7.86732478691914
"252862_at",5.64296627388209,6.39681443637899
"252863_at",10.0791135089357,6.35665990299486
"252864_at",6.5082405411953,5.80998079692989
"252865_at",5.67830720722171,5.67411588058338
"252866_at",7.62218361895191,8.1806154909598
"252867_at",8.20213199755627,8.27611487571743
"252868_at",6.26746377081319,6.82137388347768
"252869_at",4.4763185580085,4.57932703602042
"252870_at",9.85637366888741,7.718687041514
"252871_at",5.65632348795173,6.10585734852625
"252872_at",6.8965142018476,6.13764958428734
"252873_at",4.32780932490331,4.20444974466291
"252874_at",4.96678387186341,4.94014568807134
"252875_at",8.44316907251582,8.91597609145639
"252876_at",7.82502532264819,5.36659354665568
"252877_at",5.32413698513811,6.13965013821566
"252878_at",8.87626448016625,8.71426557549523
"252879_at",7.26359027684493,7.98591051122869
"252880_at",10.4478587682188,10.5524392808348
"252881_at",4.46156742481655,4.61718221094644
"252882_at",5.12146702418241,9.67854841884741
"252883_at",10.0714134880961,9.84690739136425
"252884_at",8.62558374714747,9.5422970877687
"252885_at",10.907645348594,10.648988275708
"252886_at",9.29604601350686,8.54752189985346
"252887_at",8.8773554427427,8.87470682136334
"252888_at",7.11205454480278,4.93514125570951
"252889_at",6.09543091217192,6.27815397194256
"252890_at",7.71085829302776,7.17233159524384
"252891_at",6.849277673993,6.47199202758472
"252892_at",4.85852186140888,4.86371545887737
"252893_at",4.62673159426416,4.52046061642251
"252894_at",5.20940595739572,5.16357613668659
"252895_at",8.67284949284696,8.27913276659143
"252896_at",4.01508917976876,4.00021142325505
"252897_at",4.42076839217486,4.40485489339305
"252898_at",4.91107415454041,4.86330150741351
"252899_at",4.65271756740297,4.58955556616595
"252900_at",8.43648892307249,8.25098455070547
"252901_at",7.14742196937795,7.77311087013218
"252902_at",7.1610676521133,6.72114722938243
"252903_at",7.19672884103069,7.35005432364596
"252904_at",6.27503434007645,6.22138185704583
"252905_at",7.61885620017145,8.97839384935776
"252906_at",7.78445623670114,7.88194140159769
"252907_at",4.5368284488255,4.60689548211138
"252908_at",5.24260980874002,5.63010379910897
"252909_at",8.53601236086462,8.8352635151555
"252910_at",5.37781422812862,5.41742342820072
"252911_at",6.81762404728626,5.6232515829742
"252912_at",10.6881917777495,11.5937285452355
"252913_at",9.68554226883047,9.8835643863863
"252914_at",4.27075547543161,4.24363347617348
"252915_at",9.39236960672351,9.72749132728609
"252916_at",4.5955129416693,5.22094205398778
"252917_at",6.63206839492854,7.17456345319536
"252918_at",5.7920580528838,5.67133278074936
"252919_at",5.05171988317773,5.1642354201578
"252920_at",4.90959772013846,4.9779524985556
"252921_at",5.85619035500766,7.75614414895892
"252922_at",8.4020599548647,7.10577799090498
"252923_at",6.84752698916197,8.12123138104361
"252924_at",6.21707506048812,6.29097229843358
"252925_at",8.99234076297143,8.33302684410301
"252926_at",11.5535361737241,11.3478160990829
"252927_at",12.3550397949114,12.5524187469412
"252928_at",7.50988597857447,7.40030405378243
"252929_at",12.2201267904681,7.10587661883292
"252930_at",6.17394290241995,6.08790929347906
"252931_at",8.33727476916688,8.44872996307369
"252932_at",10.0555350663351,9.89550306461457
"252933_at",4.49921757113642,4.3287316259701
"252934_at",6.83972206268566,7.1639355100371
"252935_at",8.30256814928063,8.32685698367776
"252936_at",5.49196929359984,5.72844605594004
"252937_at",4.45115284242071,4.56874735371449
"252938_at",5.18788725429404,4.68614975527007
"252939_at",7.33048771381281,9.03623620042127
"252940_at",7.95947699968143,8.42860161473799
"252941_at",9.47746353546933,9.50037862390025
"252942_at",8.83004807139232,8.82177975876999
"252943_at",7.32589683425961,6.34426719890715
"252944_at",5.44193680965427,5.3365086456865
"252945_at",8.62193122156773,8.02288543304038
"252946_at",5.9457504050498,4.43664432320575
"252947_at",9.62162364273668,9.74014887291115
"252948_at",6.36667701740078,6.05309658849593
"252949_at",7.00122947527187,7.0658910424463
"252950_at",6.84136424581092,5.11095580318131
"252951_at",5.56885489752153,5.34028162816272
"252952_at",8.3103978779621,7.5404258801041
"252953_at",8.34362027898534,8.04664928685254
"252954_at",5.93405201284969,7.95750629179591
"252955_at",9.98865948412901,10.5116801391902
"252956_at",10.2284049963534,10.5318869320538
"252957_at",8.62102855128305,9.27170344872613
"252958_at",5.92278427999373,7.23263037645181
"252959_at",9.06817348496187,8.81169238544989
"252960_at",7.70053254175542,8.3897056914525
"252961_at",6.50404830473705,6.53936013946746
"252962_at",5.55791325463037,5.32352337113812
"252963_at",4.12067237226403,4.13172012039423
"252964_at",4.73259605448763,4.66546873784728
"252965_at",4.40686320256799,4.45188051355127
"252966_at",4.75469756198184,4.76935851862056
"252967_at",6.06621745202899,6.05970129142318
"252968_at",8.46315615542658,8.84112799248778
"252969_at",7.15107033413034,8.24374118569537
"252970_at",4.30800583552439,4.25530540997793
"252971_at",9.29650831828406,10.6296709402701
"252972_at",7.78143712632035,5.7489157916679
"252973_s_at",12.6059571630027,11.1936655025496
"252974_at",10.8273872580629,10.9154308614292
"252975_s_at",8.45984994978374,9.42403357368253
"252976_s_at",9.17434341709704,7.96268140084321
"252977_at",5.75373414353825,4.85819248261938
"252978_at",5.98256636303381,5.97001224583795
"252979_at",9.32226483175381,7.99202139314007
"252980_at",8.81439274256811,9.07406024022647
"252981_at",7.81805938370398,7.56132503167996
"252982_at",9.00893948975014,9.83699535497692
"252983_at",5.24626150631948,5.25701084778242
"252984_at",6.53412857736696,7.87671549300073
"252985_at",9.22562988027893,9.18331255789065
"252986_at",6.89848519322085,6.17762850759665
"252987_at",6.01137287764842,5.93221932129119
"252988_at",5.90780216451423,6.7115795788006
"252989_at",5.58495668883461,5.25906826132345
"252990_at",7.06140595604335,7.28340009666399
"252991_at",7.50319225388225,9.22742518623569
"252992_at",7.41845838908353,8.42571349657094
"252993_at",9.62314055832514,10.601726836846
"252994_at",6.38404750439002,7.50229931212446
"252995_at",8.33038346182767,9.0152869114074
"252996_s_at",8.75384911966474,7.67892558773656
"252997_at",5.42946857357382,5.70198028782278
"252998_at",9.72847515151242,10.0033201672646
"252999_at",8.02372668295976,8.24925652898135
"253000_at",8.91515506180711,8.65002313570458
"253001_at",8.9408186514568,8.53213777682889
"253002_at",7.17459855998792,6.748939634257
"253003_s_at",4.98529251381898,4.72475541156604
"253004_at",6.64635885119752,5.66713055248159
"253005_at",8.27746552666805,7.87400854356876
"253006_at",10.3583023178553,9.70911143221789
"253007_at",9.00940539580199,8.57393453609495
"253008_at",6.06569822199496,7.73388113819472
"253009_at",11.7987317284279,8.63621403916668
"253010_at",6.73564537243224,8.82033099502168
"253011_at",6.33053146827555,6.35026365580562
"253012_at",5.77160403744974,6.15808404255934
"253013_at",9.43702694605795,9.64248884751542
"253014_at",5.29171772151686,5.71871344227777
"253015_at",5.39526347723828,5.41828769710653
"253016_at",4.15576600625509,4.18863693013695
"253017_at",7.54174589081775,6.48356023471955
"253018_at",7.11256160359067,7.1405231970041
"253019_at",4.96782450592909,4.78829013755725
"253020_at",7.82171140923486,6.29919254930363
"253021_at",6.84416379414857,7.40002574126016
"253022_at",10.1591295558761,8.57176203250395
"253023_at",4.4615499599697,4.45569024490355
"253024_at",5.63769823116208,9.81023515792972
"253025_at",6.17267833806078,6.39398913359085
"253026_at",5.58407189827916,5.56042042589318
"253027_at",7.68535143822616,7.55728978584526
"253028_at",7.3721873489012,6.8843274726259
"253029_at",6.58919557045094,6.49317521466255
"253030_at",6.20747468272411,6.39945776172506
"253031_at",6.1133438734287,5.96564203242269
"253032_at",7.58759357176767,8.21294745329726
"253033_at",8.72807409830776,9.07820523461222
"253034_at",4.95335238365915,5.22181611891229
"253035_at",7.88493949037235,7.73601052137396
"253036_at",6.84196351109043,5.79747017070868
"253037_at",8.30377888481961,8.50904136195275
"253038_at",9.04611667056019,9.74387893824773
"253039_at",8.82692763479752,6.60983343879812
"253040_at",5.51731216369928,6.7738340063092
"253041_at",11.1825309082453,11.8435033505367
"253042_at",9.09930841679185,9.84132692206147
"253043_at",5.84984271200563,7.80323522089164
"253044_at",5.73424194022768,6.20992302211116
"253045_at",5.83173664516893,6.83030432728582
"253046_at",6.49301632241808,8.38121441589156
"253047_at",5.64701190544855,5.74216988736726
"253048_at",9.47390290282966,6.15695332652173
"253049_at",8.59488732175725,8.40524064673945
"253050_at",6.85080377377973,7.35342746213417
"253051_at",4.97017628798927,6.15841819468978
"253052_at",9.11452763803793,8.07347523118424
"253053_at",9.98728032682242,8.54616652621807
"253054_at",5.76562825229168,5.51088256937661
"253055_at",6.07817256996916,6.36402720412494
"253056_at",5.60571611181477,7.33506190374828
"253057_at",5.94285017462967,6.38596742380317
"253058_at",7.49007600531266,8.47853446170094
"253059_s_at",9.3938098811257,8.78194768277145
"253060_at",4.59453117371942,7.11315608098746
"253061_at",7.16056655759082,9.6626104741449
"253062_at",7.8044037649879,9.22760108945975
"253063_at",8.35899658315341,8.885095860371
"253064_at",5.61422064575453,6.12234225554167
"253065_at",5.00373216795413,5.52806371671025
"253066_at",7.1300316944093,8.91976011374398
"253067_at",4.50274845575365,4.69866951533909
"253068_at",6.55125119874898,6.6706615456464
"253069_at",4.22528507655627,4.22860152869148
"253070_at",3.80913717081755,3.78601832003949
"253071_at",9.23909159393657,8.87445282085447
"253072_at",11.1409760137379,11.2168730934308
"253073_at",5.30570658850618,10.2089398375919
"253074_at",4.85531786504821,4.99618492421675
"253075_at",6.43415950582276,6.50686100036059
"253076_at",5.17842457011791,6.70160842004595
"253077_at",3.96333598521744,4.02369956511131
"253078_at",6.58006710780252,8.69787168426069
"253079_s_at",9.89815578614225,9.54112240789549
